TimeStamp,Screw RPM PD1,Screw RPM PD2
2018-01-12 10:11:00,179.8818433333333,124.564545
2018-01-12 10:12:00,180.41824333333335,124.41531166666667
2018-01-12 10:14:00,178.58906,124.52788000000001
2018-01-12 10:15:00,180.23830833333335,124.40252333333333
2018-01-12 10:16:00,178.01173166666666,124.55686999999999
2018-01-12 10:17:00,180.95292333333333,124.68990666666667
2018-01-12 10:18:00,179.32669666666666,124.73253833333334
2018-01-12 10:19:00,177.09159666666667,124.512535
2018-01-12 10:20:00,181.38101,124.66089833333334
2018-01-12 10:22:00,178.09103833333333,124.58586333333332
2018-01-12 10:23:00,180.13767666666666,124.561995
2018-01-12 10:24:00,175.90880166666665,124.45965833333334
2018-01-12 10:25:00,177.36278333333334,124.48098
2018-01-12 10:26:00,180.11466166666665,124.535555
2018-01-12 10:27:00,175.55746666666667,124.38887833333334
2018-01-12 10:28:00,177.97506,124.46136333333334
2018-01-12 10:29:00,178.28205333333332,124.61570833333333
2018-01-12 10:30:00,176.74366833333335,124.48610333333333
2018-01-12 10:31:00,179.28149333333334,124.53385
2018-01-12 10:33:00,175.78685166666668,124.43833833333333
2018-01-12 10:34:00,179.40003833333333,124.51594166666668
2018-01-12 10:35:00,175.49606333333335,124.58927166666668
2018-01-12 10:36:00,177.22376166666666,124.59781166666667
2018-01-12 10:37:00,179.83494166666665,124.61485333333333
2018-01-12 10:38:00,177.90598333333335,124.77432333333333
2018-01-12 10:39:00,178.885805,124.60462833333332
2018-01-12 10:41:00,182.34208166666667,124.79734833333333
2018-01-12 10:42:00,177.34998166666668,124.81184499999999
2018-01-12 10:43:00,178.45602499999998,124.93379166666666
2018-01-12 10:44:00,181.88670333333332,124.87409666666667
2018-01-12 10:45:00,177.5120083333333,124.72571833333333
2018-01-12 10:46:00,179.409415,124.85107333333333
2018-01-12 10:47:00,180.17860833333333,124.82634499999999
2018-01-12 10:49:00,177.3696,124.53044
2018-01-12 10:50:00,176.34372166666665,124.35307166666666
2018-01-12 10:52:00,178.07909166666667,124.49206333333333
2018-01-12 10:53:00,178.66750833333333,124.32322166666667
2018-01-12 10:55:00,176.11517999999998,124.416165
2018-01-12 10:56:00,178.79116000000002,124.42895833333334
2018-01-12 10:58:00,176.689085,124.46136666666666
2018-01-12 10:59:00,180.26133666666666,124.53810666666666
2018-01-12 11:01:00,175.98554833333336,124.58073666666668
2018-01-12 11:02:00,179.0546666666667,124.44942666666667
2018-01-12 11:04:00,178.22151,124.49036333333333
2018-01-12 11:05:00,179.14505499999999,124.487805
2018-01-12 11:07:00,177.18113499999998,124.30275333333334
2018-01-12 11:08:00,178.38183666666666,124.21918333333333
2018-01-12 11:09:00,177.45828833333331,124.22941333333333
2018-01-12 11:10:00,181.03137333333333,124.49632666666666
2018-01-12 11:12:00,180.15984500000002,124.26779833333333
2018-01-12 11:13:00,178.99838333333335,124.53044
2018-01-12 11:14:00,178.90286999999998,124.50485
2018-01-12 11:15:00,178.90543333333335,124.47842333333332
2018-01-12 11:16:00,175.39629166666666,124.74959
2018-01-12 11:17:00,177.31672833333332,124.71633833333334
2018-01-12 11:18:00,171.93150333333332,124.59610166666667
2018-01-12 11:19:00,175.77236,124.85022000000001
2018-01-12 11:20:00,177.00120166666665,124.921
2018-01-12 11:21:00,174.99719833333333,124.55260833333334
2018-01-12 11:22:00,177.67573666666667,124.68563833333333
2018-01-12 11:24:00,176.33690166666665,124.45880333333334
2018-01-12 11:25:00,173.78456833333334,124.66602666666667
2018-01-12 11:26:00,175.87554666666668,124.531295
2018-01-12 11:27:00,172.11997333333332,124.44004333333334
2018-01-12 11:28:00,173.14498999999998,124.69076
2018-01-12 11:29:00,175.41931666666667,124.74703833333334
2018-01-12 11:30:00,174.95199666666667,124.514235
2018-01-12 11:32:00,174.46848333333335,124.89371
2018-01-12 11:33:00,170.73336,124.67199666666667
2018-01-12 11:35:00,170.038355,125.11799166666667
2018-01-12 11:36:00,166.78761666666665,124.92696666666667
2018-01-12 11:37:00,171.71319499999998,124.97813500000001
2018-01-12 11:38:00,166.952205,124.82293333333334
2018-01-12 11:39:00,167.39990333333336,124.75641166666666
2018-01-12 11:40:00,170.78623666666667,124.7206
2018-01-12 11:41:00,168.244995,124.56198833333333
2018-01-12 11:42:00,171.02074666666667,124.52191833333333
2018-01-12 11:43:00,171.70978,124.734245
2018-01-12 11:44:00,168.36523166666666,124.8289
2018-01-12 11:45:00,169.30583833333333,124.709515
2018-01-12 11:46:00,170.76320833333332,124.97984
2018-01-12 11:47:00,170.75042333333334,125.17768166666666
2018-01-12 11:48:00,166.68016333333333,124.94913166666667
2018-01-12 11:49:00,169.07643666666667,125.28428666666667
2018-01-12 11:50:00,169.56763,125.35762166666667
2018-01-12 11:51:00,168.87007499999999,125.199005
2018-01-12 11:52:00,169.81919833333333,125.20667666666667
2018-01-12 11:53:00,168.40360333333334,125.28001833333333
2018-01-12 11:54:00,171.60062666666667,125.15295166666667
2018-01-12 11:55:00,166.20516166666667,125.17256333333333
2018-01-12 11:56:00,167.48773166666666,125.01053833333334
2018-01-12 11:58:00,167.34531666666666,124.96449
2018-01-12 11:59:00,169.958205,125.04720833333334
2018-01-12 12:00:00,171.47611999999998,124.83231333333333
2018-01-12 12:01:00,170.49629666666667,125.05744333333334
2018-01-12 12:02:00,172.02190000000002,125.2442
2018-01-12 12:04:00,168.04288,125.377235
2018-01-12 12:05:00,171.89909666666665,125.39940833333334
2018-01-12 12:06:00,165.77366500000002,125.12396
2018-01-12 12:07:00,165.49822333333336,125.428395
2018-01-12 12:08:00,168.87177333333332,125.61004333333334
2018-01-12 12:09:00,169.99656833333333,125.321805
2018-01-12 12:11:00,167.36322166666665,125.72516833333334
2018-01-12 12:12:00,170.54148666666666,125.36103833333333
2018-01-12 12:13:00,169.68872000000002,125.77719
2018-01-12 12:14:00,167.26686999999998,125.64074166666666
2018-01-12 12:15:00,168.340505,125.67058833333334
2018-01-12 12:16:00,165.9747915254237,125.5319406779661
2018-01-12 12:17:00,167.88683333333336,125.61004666666666
2018-01-12 12:20:00,166.688685,125.81726333333333
2018-01-12 12:21:00,163.748345,125.87014500000001
2018-01-12 12:22:00,164.43652500000002,125.78571166666667
2018-01-12 12:23:00,167.31120166666668,125.81897000000001
2018-01-12 12:25:00,166.63752833333334,125.71834166666667
2018-01-12 12:26:00,167.60712333333333,125.68253
2018-01-12 12:27:00,164.04512000000003,125.76780333333333
2018-01-12 12:28:00,165.621025,125.61687
2018-01-12 12:30:00,164.49793166666666,125.93153833333334
2018-01-12 12:31:00,166.27423833333333,125.78316333333333
2018-01-12 12:33:00,167.38198833333334,125.98526
2018-01-12 12:35:00,164.35977833333334,126.36389333333334
2018-01-12 12:38:00,164.00502833333334,126.31954833333334
2018-01-12 12:39:00,166.50875499999998,126.09953666666667
2018-01-12 12:41:00,165.27223833333335,125.916195
2018-01-12 12:42:00,167.33764000000002,125.86673
2018-01-12 12:45:00,167.04173166666666,125.67826666666666
2018-01-12 12:46:00,168.37120000000002,125.72602
2018-01-12 12:48:00,164.15256166666668,125.61089166666667
2018-01-12 12:49:00,167.19949499999998,125.76012999999999
2018-01-12 12:50:00,160.859175,125.69617333333333
2018-01-12 12:51:00,162.978295,125.69446500000001
2018-01-12 12:52:00,166.54798166666666,125.90168666666666
2018-01-12 12:53:00,166.47464666666667,125.70896166666667
2018-01-12 12:54:00,166.09942166666667,125.930685
2018-01-12 12:55:00,165.82995166666666,126.21551500000001
2018-01-12 12:56:00,164.42118333333335,126.10038833333333
2018-01-12 12:58:00,164.80919,126.381805
2018-01-12 12:59:00,164.3188516666667,126.23342166666666
2018-01-12 13:01:00,165.44535666666667,126.42358833333333
2018-01-12 13:04:00,162.42400166666667,126.56258833333332
2018-01-12 13:05:00,162.96379833333333,126.85593166666666
2018-01-12 13:07:00,163.253745,126.89175166666668
2018-01-12 13:08:00,166.477205,126.74422333333334
2018-01-12 13:10:00,163.758585,126.80988666666667
2018-01-12 13:11:00,166.52921833333332,126.77493333333334
2018-01-12 13:12:00,163.85409333333334,126.57623333333332
2018-01-12 13:13:00,163.125825,126.85082333333334
2018-01-12 13:14:00,165.91010333333332,126.85593166666666
2018-01-12 13:15:00,161.47914,126.77578166666667
2018-01-12 13:17:00,166.12671833333334,126.92415333333334
2018-01-12 13:18:00,163.80378166666665,126.82608166666667
2018-01-12 13:19:00,164.38621833333335,127.26014333333333
2018-01-12 13:20:00,165.96554333333333,127.28401333333333
2018-01-12 13:21:00,163.69548,126.98726166666667
2018-01-12 13:22:00,165.14092166666666,127.41704333333334
2018-01-12 13:23:00,164.34187666666668,127.34285166666668
2018-01-12 13:24:00,162.44361500000002,127.18339166666667
2018-01-12 13:25:00,165.0292,127.36588
2018-01-12 13:26:00,164.82625000000002,127.33859666666667
2018-01-12 13:27:00,162.869145,127.19105666666665
2018-01-12 13:28:00,165.02152999999998,127.38550166666667
2018-01-12 13:30:00,165.29014999999998,127.18935833333333
2018-01-12 13:32:00,163.06442666666666,127.31642333333333
2018-01-12 13:34:00,163.96836666666667,127.15013666666667
2018-01-12 13:36:00,164.93965166666666,126.69818000000001
2018-01-12 13:37:00,166.44223666666667,126.62484166666667
2018-01-12 13:38:00,167.80325666666667,126.62739666666667
2018-01-12 13:39:00,166.477205,126.48414
2018-01-12 13:40:00,166.96243166666667,126.412505
2018-01-12 13:41:00,166.89249999999998,126.330635
2018-01-12 13:42:00,163.65028166666667,126.32551833333333
2018-01-12 13:43:00,166.10369666666665,126.32637
2018-01-12 13:44:00,165.84786333333335,126.24280166666668
2018-01-12 13:45:00,165.50418833333333,126.33319666666667
2018-01-12 13:46:00,168.33623666666665,126.25985999999999
2018-01-12 13:47:00,166.26315666666667,126.18396166666666
2018-01-12 13:48:00,168.38911000000002,126.29994833333333
2018-01-12 13:49:00,164.43227166666665,126.14131666666667
2018-01-12 13:50:00,164.78957499999999,126.26242
2018-01-12 13:51:00,162.73781666666667,126.21722666666666
2018-01-12 13:52:00,165.77707666666666,126.16435333333334
2018-01-12 13:53:00,165.42232833333335,126.30249333333333
2018-01-12 13:54:00,164.89275333333336,126.34172833333334
2018-01-12 13:55:00,167.58920333333333,126.19675000000001
2018-01-12 13:56:00,163.89161833333335,126.56600833333333
2018-01-12 13:57:00,164.08263666666664,126.53189833333333
2018-01-12 13:59:00,164.90981666666667,126.67515333333334
2018-01-12 14:01:00,167.83480999999998,126.60863333333333
2018-01-12 14:02:00,164.34273166666665,126.76469833333334
2018-01-12 14:03:00,165.27821666666665,126.64445833333333
2018-01-12 14:04:00,166.96070999999998,126.53786166666667
2018-01-12 14:05:00,165.80181333333334,126.54809833333334
2018-01-12 14:06:00,167.70006833333335,126.66577166666666
2018-01-12 14:08:00,167.982335,126.37412833333333
2018-01-12 14:09:00,170.95337833333332,126.23683333333334
2018-01-12 14:10:00,169.20179833333333,126.20698999999999
2018-01-12 14:14:00,166.85497833333332,125.65353
2018-01-12 14:15:00,169.05511833333333,125.82919833333334
2018-01-12 14:16:00,167.97466,126.04751166666667
2018-01-12 14:17:00,169.34506000000002,126.01938166666667
2018-01-12 14:18:00,168.45818333333332,126.12170666666665
2018-01-12 14:19:00,167.65572500000002,126.43979666666668
2018-01-12 14:20:00,170.545755,126.29994166666667
2018-01-12 14:21:00,166.64605,126.37071833333333
2018-01-12 14:22:00,167.66340499999998,126.43638166666666
2018-01-12 14:23:00,169.42863666666665,126.274355
2018-01-12 14:25:00,168.62447500000002,126.55235833333333
2018-01-12 14:26:00,168.60571166666665,126.44917666666667
2018-01-12 14:27:00,166.40215833333335,126.54296500000001
2018-01-12 14:28:00,168.702925,126.66150999999999
2018-01-12 14:29:00,169.874635,126.52336333333332
2018-01-12 14:30:00,170.182475,126.80221833333333
2018-01-12 14:31:00,174.0207716666667,126.69136
2018-01-12 14:32:00,169.22737999999998,126.48243333333333
2018-01-12 14:33:00,170.78623000000002,126.86617
2018-01-12 14:34:00,173.47331,126.80136833333333
2018-01-12 14:35:00,169.87036166666667,126.65981166666667
2018-01-12 14:36:00,172.01336,127.0154
2018-01-12 14:37:00,172.98893,127.00260166666666
2018-01-12 14:38:00,173.19359500000002,126.89430999999999
2018-01-12 14:39:00,174.42243666666667,127.49635166666667
2018-01-12 14:40:00,170.57730166666667,127.59272166666666
2018-01-12 14:41:00,172.5403783333333,127.30277333333333
2018-01-12 14:42:00,173.34880333333334,127.50488333333332
2018-01-12 14:43:00,170.98152333333334,127.45115833333332
2018-01-12 14:44:00,173.74875333333333,127.21494
2018-01-12 14:45:00,174.022485,127.19448000000001
2018-01-12 14:46:00,175.80988,127.04098166666667
2018-01-12 14:47:00,171.24929166666666,125.96649333333333
2018-01-12 14:50:00,179.38553666666667,126.92756666666666
2018-01-12 14:51:00,179.42562166666667,126.71865166666666
2018-01-12 14:52:00,181.72808666666666,126.669185
2018-01-12 14:54:00,180.74997,126.70585333333334
2018-01-12 14:55:00,182.823045,126.59925333333334
2018-01-12 14:56:00,177.818155,126.75276000000001
2018-01-12 14:57:00,179.810215,126.80817666666667
2018-01-12 14:58:00,179.42732166666667,126.7212
2018-01-12 15:00:00,176.36504333333332,126.74252499999999
2018-01-12 15:02:00,174.13334166666667,126.64701333333333
2018-01-12 15:03:00,177.8869406779661,126.64720169491525
2018-01-12 15:04:00,176.13649666666666,126.63166500000001
2018-01-12 15:05:00,175.8363183333333,126.74252
2018-01-12 15:07:00,175.53529166666667,126.75701000000001
2018-01-12 15:08:00,176.77009833333335,126.78430833333333
2018-01-12 15:09:00,176.51512333333332,126.70926166666666
2018-01-12 15:10:00,174.72516499999998,126.578795
2018-01-12 15:11:00,177.55123166666667,126.60863666666665
2018-01-12 15:12:00,176.45032166666667,126.61290000000001
2018-01-12 15:13:00,179.55524166666666,126.65809833333333
2018-01-12 15:14:00,182.42651333333333,126.84059166666665
2018-01-12 15:16:00,178.88155,126.80392166666667
2018-01-12 15:17:00,179.640515,127.050365
2018-01-12 15:19:00,178.80395666666666,127.099825
2018-01-12 15:20:00,177.72947333333335,127.25076166666666
2018-01-12 15:21:00,177.80365166666667,127.31812666666666
2018-01-12 15:22:00,181.10556333333335,127.116875
2018-01-12 15:23:00,176.68652500000002,127.27378666666667
2018-01-12 15:24:00,177.24081999999999,127.17060166666667
2018-01-12 15:26:00,174.85478833333335,127.23967666666667
2018-01-12 15:27:00,175.940355,127.17401
2018-01-12 15:28:00,177.15640333333334,127.03245
2018-01-12 15:29:00,175.18395333333333,127.63707166666667
2018-01-12 15:30:00,180.66468833333334,127.83490833333333
2018-01-12 15:31:00,177.39006,127.59186833333334
2018-01-12 15:33:00,179.58935333333332,127.94917333333333
2018-01-12 15:34:00,175.54041166666667,127.85537333333333
2018-01-12 15:35:00,173.88263666666668,127.98499166666667
2018-01-12 15:36:00,177.79257666666666,127.73342666666667
2018-01-12 15:37:00,174.56911333333335,127.62597000000001
2018-01-12 15:38:00,175.5156783333333,127.80591333333334
2018-01-12 15:40:00,175.82268000000002,127.90654166666667
2018-01-12 15:41:00,177.49410166666667,127.84854833333334
2018-01-12 15:42:00,180.626315,127.75729666666666
2018-01-12 15:43:00,176.0281916666667,127.669465
2018-01-12 15:45:00,178.56687833333334,127.85537166666667
2018-01-12 15:46:00,176.7845966666667,127.80164333333333
2018-01-12 15:47:00,179.32328833333335,127.86901833333333
2018-01-12 15:48:00,179.46570333333332,127.85793
2018-01-12 15:49:00,178.27182,127.80505666666666
2018-01-12 15:50:00,181.49698666666666,127.73086666666667
2018-01-12 15:51:00,176.98158333333333,127.723195
2018-01-12 15:53:00,180.90943333333334,127.84684333333333
2018-01-12 15:54:00,178.96343,127.77691833333333
2018-01-12 15:55:00,179.57825833333334,127.69504333333333
2018-01-12 15:57:00,179.78719666666666,127.62853833333334
2018-01-12 15:58:00,181.98306833333334,127.63876833333333
2018-01-12 16:00:00,179.94836666666666,127.56969166666666
2018-01-12 16:01:00,183.49076166666666,127.58249
2018-01-12 16:02:00,178.42021000000003,127.68140833333334
2018-01-12 16:03:00,179.68742,127.70785000000001
2018-01-12 16:04:00,180.47537333333332,127.735135
2018-01-12 16:06:00,181.94810666666666,127.55263333333333
2018-01-12 16:08:00,178.16010999999997,127.51170166666667
2018-01-12 16:09:00,180.61352666666667,127.59613166666666
2018-01-12 16:10:00,179.52965666666665,127.40254666666667
2018-01-12 16:11:00,180.62460833333336,127.32154
2018-01-12 16:12:00,180.93416833333333,127.35394333333333
2018-01-12 16:13:00,180.94695,127.34883333333333
2018-01-12 16:14:00,184.26080666666667,127.25247166666666
2018-01-12 16:16:00,182.89894166666667,127.41363666666666
2018-01-12 16:17:00,184.41942166666666,127.34967166666667
2018-01-12 16:19:00,183.81992833333334,127.47332833333333
2018-01-12 16:20:00,182.284945,127.36587833333333
2018-01-12 16:21:00,178.78433833333332,127.48185333333335
2018-01-12 16:22:00,182.72411833333334,127.308745
2018-01-12 16:23:00,181.51575666666668,127.39317
2018-01-12 16:25:00,184.48338,127.36417333333334
2018-01-12 16:26:00,180.7115883333333,127.29083833333334
2018-01-12 16:27:00,182.13513278688524,127.31029344262295
2018-01-12 16:28:00,181.89949,127.25928333333333
2018-01-12 16:29:00,179.57058666666666,127.31471666666667
2018-01-12 16:30:00,183.81822333333332,127.39743833333334
2018-01-12 16:31:00,181.27526833333334,127.30278166666668
2018-01-12 16:34:00,179.81107166666666,127.42558166666666
2018-01-12 16:36:00,183.61697333333333,127.53217666666666
2018-01-12 16:37:00,180.45832000000001,127.42642666666667
2018-01-12 16:39:00,182.70194666666666,127.56287999999999
2018-01-12 16:43:00,183.20252166666666,127.64900166666666
2018-01-12 16:44:00,185.7966416666667,127.44860166666668
2018-01-12 16:45:00,181.17037666666664,127.44774666666667
2018-01-12 16:46:00,182.18261333333334,127.30959333333334
2018-01-12 16:48:00,182.74203166666666,127.30107666666666
2018-01-12 16:49:00,184.67525833333332,127.26355
2018-01-12 16:51:00,183.22554166666666,127.35649333333335
2018-01-12 16:52:00,185.350645,127.39061
2018-01-12 16:53:00,180.46343333333334,127.36161666666666
2018-01-12 16:54:00,183.5351016666667,127.50915
2018-01-12 16:55:00,183.4865,127.38293166666668
2018-01-12 16:57:00,183.36796833333335,127.64473333333333
2018-01-12 17:00:00,181.38528,127.90909333333335
2018-01-12 17:01:00,182.4845,127.78288500000001
2018-01-12 17:02:00,184.39213333333333,127.99778833333333
2018-01-12 17:03:00,181.10386166666666,127.80847
2018-01-12 17:04:00,183.23663833333333,127.73001833333333
2018-01-12 17:05:00,183.21702333333332,127.90654666666666
2018-01-12 17:06:00,181.3264333333333,127.77691333333334
2018-01-12 17:07:00,185.16218833333332,127.791415
2018-01-12 17:08:00,181.44497833333335,127.68822833333334
2018-01-12 17:09:00,182.11269,127.89203833333333
2018-01-12 17:10:00,184.56268833333334,127.93553666666666
2018-01-12 17:12:00,184.57718500000001,127.81358333333334
2018-01-12 17:13:00,184.23522499999999,128.02763
2018-01-12 17:14:00,181.42536333333334,127.75218666666666
2018-01-12 17:15:00,184.71533,127.885215
2018-01-12 17:17:00,182.87762333333333,128.245945
2018-01-12 17:18:00,185.933085,128.69536
2018-01-12 17:19:00,182.48620833333334,128.68427
2018-01-12 17:20:00,183.95296,128.36021
2018-01-12 17:22:00,184.21390333333332,128.30649
2018-01-12 17:23:00,187.13463166666668,128.34145666666666
2018-01-12 17:24:00,184.49958833333332,128.48131333333333
2018-01-12 17:25:00,182.72583500000002,128.30308333333335
2018-01-12 17:26:00,186.31426833333336,128.25105666666667
2018-01-12 17:27:00,182.51434666666668,128.442935
2018-01-12 17:28:00,183.008945,128.48216
2018-01-12 17:30:00,182.10160499999998,128.77892333333332
2018-01-12 17:31:00,184.28638833333335,128.87614333333335
2018-01-12 17:32:00,184.3128233333333,128.65868666666668
2018-01-12 17:33:00,182.34038,128.83691833333333
2018-01-12 17:34:00,186.05417666666665,128.84118166666667
2018-01-12 17:35:00,180.803695,128.77978333333334
2018-01-12 17:36:00,183.41571166666665,128.77807666666666
2018-01-12 17:37:00,186.92570666666668,129.00747333333334
2018-01-12 17:38:00,181.46885,128.86846666666668
2018-01-12 17:39:00,182.7249766666667,128.96739333333332
2018-01-12 17:40:00,184.22499000000002,128.87103166666668
2018-01-12 17:41:00,182.62861333333333,128.76102
2018-01-12 17:42:00,184.82875333333334,129.03391333333335
2018-01-12 17:43:00,183.80884333333333,128.97762833333334
2018-01-12 17:44:00,184.23266833333335,128.89064333333332
2018-01-12 17:45:00,186.83872833333334,129.41083166666667
2018-01-12 17:46:00,179.93557833333335,129.35455
2018-01-12 17:47:00,182.431625,129.23259166666668
2018-01-12 17:48:00,184.43904166666667,129.5541
2018-01-12 17:49:00,181.50722499999998,129.75704666666667
2018-01-12 17:51:00,183.39524833333334,129.49865833333334
2018-01-12 17:52:00,181.75879500000002,129.31276833333334
2018-01-12 17:53:00,184.90720666666667,129.17035166666668
2018-01-12 17:55:00,183.84551166666668,129.04328833333332
2018-01-12 17:56:00,186.05929333333333,128.98017666666667
2018-01-12 17:57:00,181.27697,128.81985833333334
2018-01-12 17:58:00,183.98621999999997,128.60837166666667
2018-01-12 17:59:00,185.76935,128.52479333333335
2018-01-12 18:00:00,181.54559333333333,128.32695833333335
2018-01-12 18:01:00,184.57036833333333,128.46426
2018-01-12 18:02:00,184.08669999999998,128.48656440677965
2018-01-12 18:03:00,183.74317666666667,128.19136
2018-01-12 18:04:00,185.70028333333332,128.06600666666665
2018-01-12 18:07:00,183.95807333333332,127.66350166666666
2018-01-12 18:08:00,186.49165333333335,127.71808166666666
2018-01-12 18:09:00,183.715035,127.68055000000001
2018-01-12 18:10:00,185.3634416666667,127.76242
2018-01-12 18:11:00,186.151405,127.56884333333333
2018-01-12 18:12:00,184.85519000000002,127.75047500000001
2018-01-12 18:13:00,188.00104666666667,127.77947666666667
2018-01-12 18:14:00,185.66105666666667,127.84513999999999
2018-01-12 18:15:00,183.64170166666665,127.603805
2018-01-12 18:16:00,187.21394833333335,127.67715
2018-01-12 18:17:00,182.928785,128.03616
2018-01-12 18:18:00,184.72982833333333,128.08733166666667
2018-01-12 18:19:00,189.33818666666667,128.21524
2018-01-12 18:21:00,184.155065,128.917085
2018-01-12 18:22:00,185.13404,128.73714
2018-01-12 18:23:00,183.19570166666665,129.09189833333332
2018-01-12 18:24:00,182.625205,129.59076
2018-01-12 18:25:00,184.943025,129.415085
2018-01-12 18:26:00,184.48508833333332,129.82100166666666
2018-01-12 18:28:00,185.96037833333332,129.453465
2018-01-12 18:31:00,186.62809666666666,129.03646666666666
2018-01-12 18:32:00,181.99245333333334,129.04925666666665
2018-01-12 18:33:00,184.62238,129.13794833333333
2018-01-12 18:34:00,186.92912166666665,129.16949
2018-01-12 18:35:00,181.98307166666666,129.340055
2018-01-12 18:37:00,185.2022616666667,129.19337833333333
2018-01-12 18:38:00,182.35145833333334,129.33152333333334
2018-01-12 18:39:00,187.94135333333332,129.14647
2018-01-12 18:41:00,183.51037166666666,129.13623833333332
2018-01-12 18:42:00,186.36458833333333,129.08763333333334
2018-01-12 18:44:00,184.844105,128.94351333333333
2018-01-12 18:45:00,185.50499,128.94096333333334
2018-01-12 18:46:00,181.76049166666664,128.886375
2018-01-12 18:48:00,183.834425,128.55891166666666
2018-01-12 18:49:00,183.21617,128.547815
2018-01-12 18:50:00,188.55279000000002,128.57341166666666
2018-01-12 18:53:00,187.1696661016949,128.5984440677966
2018-01-12 18:54:00,183.07034833333333,128.45658
